release_date,popularity,duration_ms,explicit,is_rock,is_pop,is_jazz,is_electronic,is_classical,is_blues,is_indie,is_hot
1975,5,228973,0,0,1,1,0,0,0,0,0
2007,0,286440,0,0,0,0,0,0,0,0,0
2006,6,207520,0,0,1,0,0,0,0,0,0
1991,17,124266,0,0,1,1,0,0,1,0,0
2004,8,149853,1,0,1,0,0,0,0,0,0
1999,50,198066,1,1,1,0,0,0,0,0,0
2002,5,358346,0,0,1,0,0,0,0,0,0
2006,0,225880,0,0,0,0,0,0,0,0,0
2008,27,220093,0,0,1,0,0,0,0,0,0
2006,2,216813,0,0,1,0,0,0,0,0,0
2006,21,257600,0,0,1,1,0,0,0,0,0
1996,5,131573,0,0,1,0,0,0,0,0,0
2003,0,53405,0,1,0,0,0,0,0,0,0
1990,2,193855,0,0,1,0,0,0,1,0,0
1993,24,323026,0,0,1,0,0,0,0,0,0
2007,0,116706,0,0,0,0,0,0,0,0,0
2002,0,66440,0,0,0,0,0,0,0,0,0
1982,35,204720,0,0,1,0,0,0,0,0,0
2005,21,305666,0,0,1,1,0,0,0,0,0
1995,3,141240,0,0,1,0,0,0,0,0,0
2005,0,27360,0,0,0,0,1,0,0,0,0
1996,9,350533,0,0,1,1,0,0,0,0,0
2006,0,448626,0,0,0,0,1,0,0,0,0
1999,0,286400,0,0,0,0,0,0,0,0,0
1979,30,136640,0,1,1,0,0,0,0,0,0
1986,29,201066,0,1,1,0,0,0,0,0,0
2024,9,184686,0,1,1,0,0,0,0,0,0
2009,3,212400,0,0,1,0,0,0,0,0,0
2005,2,307866,0,0,1,0,0,0,0,0,0
1956,8,153866,0,0,1,0,0,0,1,0,0
1999,22,195466,0,0,1,1,0,0,0,0,0
1994,0,367160,0,0,0,0,0,0,0,0,0
2001,21,156966,0,1,1,0,0,0,0,0,0
2006,17,280893,0,1,1,0,0,0,0,0,0
1967,2,208906,0,0,1,0,0,0,0,0,0
2006,37,311546,0,1,1,0,0,0,0,0,0
2000,21,255733,1,0,1,0,0,0,0,0,0
2009,0,362671,0,0,0,0,0,0,0,0,0
1996,23,222866,1,0,1,0,0,0,0,0,0
2009,0,240546,0,0,0,0,0,0,0,0,0
1984,5,191706,0,0,1,0,0,0,0,0,0
2002,9,234092,0,0,1,0,0,0,0,0,0
2010,1,89400,0,0,1,0,0,0,0,0,0
1998,0,406840,0,0,0,1,0,0,0,0,0
2022,3,232986,0,0,1,0,0,0,0,0,0
2003,5,146840,0,0,1,0,0,0,0,0,0
1992,23,126666,0,0,1,0,0,0,0,0,0
1900,16,199293,0,0,1,0,0,0,0,0,0
2024,1,173081,0,0,1,0,0,0,1,0,0
2009,0,145933,0,0,0,0,0,0,0,0,0
2004,6,164840,0,1,1,0,0,0,0,0,0
2008,0,160706,0,0,0,0,0,0,0,0,0
2006,3,200906,1,0,1,0,0,0,0,0,0
1994,18,194400,0,1,1,0,0,0,0,0,0
2009,0,193000,0,0,0,0,0,0,0,0,0
2003,17,263600,0,0,1,0,0,0,0,0,0
2001,10,98960,0,1,1,0,0,0,1,0,0
2005,36,315826,0,0,1,0,0,0,0,1,0
2000,9,204186,0,1,1,0,0,0,0,0,0
1987,0,188466,0,0,0,0,0,0,0,0,0
1995,42,397533,0,0,1,0,0,0,0,0,0
1977,32,185506,1,1,1,0,0,0,0,0,0
1987,27,195808,0,1,1,0,0,0,0,0,0
2005,58,285453,1,0,1,0,0,0,0,0,0
2018,13,225146,0,0,1,0,0,0,0,0,0
2005,6,236400,0,0,1,0,0,0,0,0,0
2005,5,49746,0,0,1,1,0,0,0,0,0
2016,1,240280,0,0,1,0,0,0,0,0,0
2010,13,252173,0,0,1,0,0,0,0,0,0
2021,59,208666,0,1,1,0,0,0,0,0,0
1990,0,368835,0,0,0,0,0,0,0,0,0
2003,8,235320,0,1,1,0,0,0,0,0,0
1971,0,192903,0,0,0,0,0,0,1,0,0
2018,0,147028,0,0,0,0,0,0,0,0,0
2009,0,91106,0,0,0,0,0,0,0,0,0
1986,18,258986,0,0,1,0,0,0,0,0,0
2006,39,282986,0,1,1,0,0,0,1,0,0
1991,0,200800,0,0,0,0,0,0,1,0,0
2007,2,231493,0,0,1,0,0,0,0,0,0
2006,11,305720,0,0,1,0,0,0,0,0,0
2011,0,163360,0,0,0,0,0,0,0,0,0
1990,35,304066,0,0,1,1,0,0,0,0,0
1997,62,267693,0,1,1,0,0,0,0,1,0
2006,2,205293,0,0,1,0,0,0,0,0,0
1993,13,147960,0,1,1,0,0,0,0,0,0
2005,30,194266,0,1,1,0,0,0,0,0,0
1992,20,235440,0,0,1,0,0,0,0,0,0
2015,15,180280,0,0,1,1,0,0,0,0,0
1979,17,250400,0,1,1,0,0,0,0,0,0
2006,2,185546,1,0,1,0,0,0,0,0,0
2020,23,134026,0,0,1,0,0,0,0,0,0
1975,15,294520,0,0,1,1,0,0,0,0,0
2006,19,260546,0,0,1,0,0,0,0,0,0
2011,11,183292,0,0,1,0,0,0,0,0,0
1988,1,245400,0,0,1,0,0,0,0,0,0
2002,4,107573,0,0,1,0,0,0,0,0,0
2003,19,198880,0,0,1,0,0,0,0,0,0
2011,0,237786,0,0,0,0,0,0,1,0,0
2013,0,158437,0,0,0,0,0,0,0,0,0
2002,42,347400,0,0,1,0,0,0,0,0,0
1997,62,242560,0,0,1,0,0,0,0,0,0
1992,35,369480,0,0,1,0,0,0,0,0,0
2006,10,225720,0,0,1,0,0,0,0,0,0
1982,13,168626,0,1,1,0,0,0,1,0,0
2007,13,233519,0,0,1,0,0,0,0,0,0
1998,4,276573,0,0,1,0,0,0,0,0,0
1962,0,227573,0,0,1,0,0,0,0,0,0
2002,0,550106,0,0,0,0,0,0,0,0,0
2009,22,208253,0,0,1,0,0,0,0,0,0
1984,2,303933,0,0,1,0,0,0,0,0,0
2002,1,146613,0,0,1,0,0,1,0,0,0
1982,26,211386,0,1,1,0,0,0,1,0,0
1989,38,215280,0,1,1,0,0,0,0,0,0
2019,0,164880,0,0,0,0,0,0,0,0,0
1964,56,159760,0,0,1,0,0,0,0,0,0
2008,14,771586,0,0,1,0,0,0,0,0,0
1988,5,329733,0,0,1,0,0,0,0,0,0
1988,35,257933,0,0,1,0,0,0,0,0,0
2007,18,173466,0,0,1,0,0,0,0,0,0
1980,46,259066,0,1,1,0,0,0,1,0,0
2011,28,369275,0,1,1,0,0,0,0,0,0
2000,41,223533,0,0,1,0,0,0,0,0,0
2005,1,146520,0,0,1,0,0,0,0,0,0
2009,0,10514,0,0,0,0,0,0,0,0,0
2008,0,281893,0,0,0,0,0,0,0,0,0
2000,7,288840,0,0,1,0,0,0,0,0,0
1994,64,194226,0,1,1,0,0,0,0,0,0
2006,0,201493,0,0,0,0,0,0,1,0,0
1989,11,311106,0,0,1,0,0,0,0,0,0
2000,16,129906,0,0,1,0,0,0,0,0,0
2004,52,181773,0,1,1,0,0,0,0,0,0
1996,11,152093,0,0,1,0,0,0,0,0,0
2009,2,402866,0,0,1,0,0,0,0,0,0
1992,0,268026,0,0,0,0,0,0,0,0,0
2021,0,168640,0,0,0,0,0,0,1,0,0
2002,2,240378,0,0,1,0,0,0,0,0,0
2003,22,352800,0,0,1,0,0,0,0,0,0
2007,29,158213,1,0,1,0,0,0,0,0,0
2017,4,250120,0,1,1,0,0,0,0,0,0
2017,2,173220,0,0,1,0,0,0,0,0,0
2011,11,122386,0,0,1,0,0,0,0,0,0
1967,30,181706,0,1,1,0,0,0,0,0,0
2018,33,178200,0,0,1,0,0,0,0,0,0
2005,0,219666,0,0,0,0,0,0,0,0,0
2002,0,193493,0,0,0,1,0,0,0,0,0
1984,33,208706,0,1,1,0,0,0,1,0,0
2000,3,149560,0,0,1,0,0,0,0,0,0
2020,0,315151,0,0,0,0,0,0,0,0,0
2007,0,284903,0,0,0,0,0,0,0,0,0
1999,0,500186,0,0,0,0,0,1,0,0,0
2001,12,165146,0,0,1,0,0,1,0,0,0
1963,2,197280,0,1,1,1,0,0,1,0,0
1979,32,202226,0,1,1,0,0,0,0,0,0
2003,2,284786,0,0,1,0,0,0,0,0,0
2002,2,475200,0,0,1,0,0,0,0,0,0
2005,12,220840,0,0,1,0,0,0,0,0,0
2008,3,244560,0,0,1,0,0,0,1,0,0
2010,4,172160,0,0,1,0,0,0,0,0,0
1996,44,259872,0,1,1,0,0,0,0,0,0
2003,0,208146,0,0,1,0,0,0,0,0,0
2005,7,192933,0,0,1,0,0,0,0,0,0
2014,11,174506,0,0,1,0,0,0,0,0,0
2010,23,257026,0,1,1,0,0,0,0,0,0
2000,2,197893,0,0,1,0,0,0,0,0,0
2007,5,205080,0,1,1,0,0,0,0,0,0
2003,2,248760,0,0,1,0,0,0,0,0,0
2004,1,36000,0,1,1,0,0,0,1,0,0
2004,2,253533,0,0,1,0,0,0,0,0,0
2007,0,444186,0,0,0,0,0,0,0,0,0
2009,10,274106,0,0,1,0,0,0,0,0,0
1995,3,191800,0,0,1,0,0,0,0,0,0
1992,9,340826,0,1,1,0,0,0,0,0,0
2005,0,222253,0,1,0,0,0,0,0,0,0
2009,0,327493,0,1,0,0,0,0,0,0,0
2007,0,320933,0,0,0,0,0,0,0,0,0
2008,16,266280,0,0,1,0,0,0,0,0,0
1970,17,182573,0,0,1,0,0,0,0,0,0
1963,10,159813,0,0,1,1,0,0,0,0,0
2018,4,278173,0,0,1,1,0,0,0,0,0
2009,0,827666,0,0,0,0,0,0,0,0,0
1996,40,264733,0,0,1,0,0,0,0,0,0
2004,29,197173,0,1,1,0,0,0,0,0,0
2004,29,250693,1,0,1,0,0,0,0,0,0
2006,2,438133,0,0,1,0,0,0,0,0,0
2005,16,243933,0,0,1,0,0,0,0,0,0
1994,1,304000,0,1,1,0,0,0,0,0,0
1995,23,187760,0,1,1,0,0,0,0,0,0
2001,0,129000,0,1,0,0,0,0,0,0,0
2005,12,256266,0,0,1,0,1,0,0,0,0
1995,4,263666,0,0,1,0,0,0,0,0,0
1982,21,180760,0,0,1,0,0,0,0,0,0
2009,4,177880,0,0,1,0,0,0,0,0,0
1997,7,243493,1,0,1,0,0,0,0,0,0
2007,17,450586,0,0,1,0,0,0,0,0,0
2009,22,204413,0,0,1,0,0,0,0,0,0
2016,10,153720,0,0,1,0,0,0,0,1,0
1999,21,178106,0,1,1,0,0,0,0,0,0
1993,48,209960,0,1,1,0,0,0,0,0,0
1959,4,195533,0,0,1,0,0,0,0,0,0
2007,31,166240,0,1,1,0,0,0,0,0,0
2017,0,127709,0,0,0,0,0,0,0,0,0
1979,24,274546,0,1,1,0,0,0,0,0,0
2006,3,279200,0,0,1,0,0,0,0,0,0
2008,4,220120,0,0,1,0,0,0,0,0,0
1962,60,139120,0,1,1,0,0,0,0,0,0
1988,3,254906,0,0,1,0,0,0,0,0,0
1978,4,270960,0,1,1,0,0,0,1,0,0
2024,0,156346,0,0,0,0,0,0,0,0,0
1998,29,208293,0,0,1,0,0,0,0,0,0
1986,70,292266,0,1,1,0,0,0,0,0,0
2023,12,160943,1,0,1,0,0,0,0,0,0
2012,3,245720,0,0,1,0,0,0,0,0,0
2009,24,195760,1,0,1,0,0,0,0,0,0
2009,0,170866,0,0,0,0,0,0,0,0,0
2007,1,131880,0,0,1,0,0,0,0,0,0
2008,0,181080,0,0,0,0,0,0,0,0,0
2009,43,192706,0,0,1,0,0,0,0,0,0
2005,0,214466,1,0,0,0,0,0,0,0,0
1982,3,186840,0,0,1,0,0,0,0,0,0
2007,0,154293,0,0,0,0,0,0,0,0,0
2009,9,309440,0,1,1,0,0,0,1,0,0
2000,33,330373,0,1,1,0,0,0,0,0,0
2015,3,264720,0,1,1,0,0,0,0,0,0
1995,49,192783,0,1,1,0,0,0,0,0,0
1993,0,150440,0,0,0,0,0,0,0,0,0
2018,5,121880,0,0,1,0,0,0,0,0,0
1996,17,208493,0,0,1,0,0,0,0,0,0
1995,0,235560,0,0,0,0,0,0,0,0,0
2024,2,225372,0,0,1,0,0,0,1,0,0
1991,10,159306,0,0,1,0,0,0,0,0,0
2006,21,287093,0,0,1,0,0,0,1,0,0
2003,2,233706,0,1,1,0,0,0,1,0,0
2002,0,226400,0,0,1,0,0,0,0,0,0
2010,15,178706,1,0,1,0,0,0,0,0,0
1999,48,195066,0,0,1,0,0,0,0,0,0
2003,43,304440,0,0,1,0,0,0,0,0,0
2009,0,164146,0,0,0,0,0,0,0,0,0
2023,4,340121,0,0,1,0,0,0,0,0,0
1997,3,314026,0,0,1,1,0,0,0,0,0
1995,0,166466,0,0,0,0,0,0,0,0,0
1995,30,310441,0,1,1,0,0,0,0,0,0
2003,0,198826,0,0,0,0,0,0,0,0,0
1996,15,208586,0,1,1,0,0,0,0,0,0
2006,0,207693,0,0,0,0,0,0,0,0,0
2007,29,483120,0,0,1,0,0,0,0,0,0
2009,16,163293,0,0,1,0,0,0,0,0,0
2001,22,219293,0,0,1,0,0,0,0,0,0
2007,12,144173,0,1,1,0,0,0,0,1,0
2008,45,472360,0,1,1,0,0,0,0,0,0
2024,0,239098,0,0,0,0,0,0,0,0,0
2007,16,185880,0,1,1,0,0,0,0,0,0
1992,3,274181,0,0,1,0,0,0,0,0,0
2002,4,108400,0,0,1,0,0,0,0,1,0
2003,24,198573,0,0,1,0,0,0,0,0,0
1988,3,185666,0,0,1,0,0,0,0,0,0
2006,2,216480,0,0,1,0,0,0,0,0,0
1997,14,214746,0,0,1,0,0,0,0,0,0
1963,10,136133,0,0,1,0,0,0,0,0,0
2008,3,257013,0,0,1,0,0,0,0,0,0
1995,5,194613,0,1,1,0,0,0,0,0,0
2004,42,224626,1,0,1,0,0,0,0,0,0
2008,31,204586,0,1,1,0,0,0,0,0,0
1987,21,125933,0,1,1,0,0,0,0,0,0
1985,31,199466,0,1,1,0,0,0,0,0,0
2007,2,217776,0,0,1,0,0,0,0,0,0
2020,0,206573,0,0,1,0,0,0,0,0,0
1998,0,388013,0,0,0,0,0,0,0,0,0
1998,26,229200,1,1,1,0,0,0,0,0,0
1900,4,128840,0,0,1,0,0,0,0,0,0
1998,1,239066,0,0,1,0,0,0,0,0,0
2005,23,181106,0,0,1,0,0,0,0,0,0
2007,10,248826,0,0,1,0,0,0,0,0,0
2014,0,173741,0,0,0,0,0,0,0,0,0
2010,0,193375,0,0,0,0,0,0,0,0,0
2010,0,244244,0,0,1,0,0,0,0,0,0
2002,6,261333,0,0,1,0,0,0,0,0,0
1973,34,158866,0,1,1,0,0,0,0,0,0
2004,73,221226,1,0,1,0,0,0,0,0,0
2004,10,294640,0,1,1,0,0,0,0,0,0
1999,1,216306,0,0,1,0,0,0,0,1,0
2005,7,137026,0,0,1,0,0,0,0,0,0
2002,11,239666,0,0,1,0,0,0,0,0,0
1979,34,261000,0,1,1,0,0,0,1,0,0
1983,1,212040,0,1,1,0,0,0,0,0,0
2008,10,219706,1,1,1,0,0,0,0,1,0
2000,0,213120,0,0,0,0,0,0,0,0,0
2001,12,282070,0,0,1,0,0,0,0,0,0
2005,0,155626,0,0,0,0,0,0,0,0,0
2003,16,206426,0,1,1,0,0,0,1,0,0
1981,2,373253,0,0,1,0,0,0,0,0,0
1970,26,249386,0,0,1,0,0,0,0,0,0
1991,43,265560,0,1,1,0,0,0,0,0,0
2007,10,295240,0,0,1,0,0,0,0,0,0
1993,3,200426,1,0,1,0,0,0,0,0,0
2009,0,242746,1,0,0,0,0,0,0,0,0
2024,4,250492,0,0,1,0,0,0,0,0,0
1999,18,260333,0,0,1,0,0,0,0,0,0
2023,3,188200,0,1,1,0,0,0,0,0,0
2002,18,246266,1,0,1,0,0,0,0,0,0
2005,0,281200,0,0,0,0,0,0,0,0,0
1997,0,251706,0,0,0,0,0,0,0,0,0
2001,0,279600,0,0,0,0,0,0,0,0,0
2005,0,230320,0,0,0,0,0,0,0,0,0
1999,9,304840,0,0,1,0,0,0,0,0,0
1993,0,213093,0,1,0,0,0,0,0,0,0
1984,36,196040,0,1,1,0,0,0,0,1,0
1986,33,400426,0,1,1,0,0,0,0,0,0
2023,1,182648,0,0,1,0,0,0,1,0,0
2006,6,245626,0,0,1,0,0,0,0,0,0
2006,8,234533,0,1,1,0,0,0,0,0,0
2015,0,218306,0,1,0,0,0,0,1,0,0
1999,1,163293,0,0,1,0,0,0,0,0,0
2008,80,267080,0,0,1,0,0,0,0,0,0
2017,9,235800,0,1,1,0,0,0,0,0,0
1981,14,308906,0,1,1,0,0,0,0,0,0
2007,0,223386,0,0,0,0,0,0,0,0,0
1987,1,263783,0,0,1,0,0,0,0,0,0
2008,5,169880,1,0,1,0,0,0,0,0,0
2008,1,241626,0,0,1,0,0,0,0,0,0
2009,0,914173,0,0,0,0,0,0,0,0,0
1979,18,169720,0,1,1,0,0,0,0,0,0
2004,3,225346,0,0,1,0,0,1,0,0,0
2007,54,232200,0,0,1,0,0,0,0,0,0
1995,0,172878,0,0,0,0,0,0,0,0,0
1996,0,249160,0,1,1,0,0,0,0,0,0
2004,14,254786,0,0,1,0,0,0,0,0,0
2001,24,196800,1,0,1,0,0,0,0,0,0
2000,0,29426,0,1,0,0,0,0,0,0,0
2012,1,207240,0,1,1,0,0,0,0,0,0
2009,0,212453,0,0,0,0,0,0,0,0,0
2009,17,215733,0,0,1,0,0,0,0,0,0
2006,0,246000,0,0,0,0,0,0,0,0,0
2008,22,267373,0,0,1,0,0,0,0,1,0
2001,14,113773,0,0,1,0,0,0,0,0,0
2008,23,254040,1,0,1,0,0,0,0,0,0
2008,0,245120,0,0,0,0,0,0,0,0,0
2004,28,192493,0,0,1,0,0,0,0,0,0
1994,25,256213,0,1,1,0,0,0,1,0,0
2000,37,154160,1,0,1,0,0,0,0,0,0
2019,60,170486,0,0,1,0,0,0,0,0,0
2006,62,262840,0,0,1,1,0,0,0,0,0
1991,0,457943,0,0,1,0,0,0,0,0,0
2006,52,197133,0,1,1,0,0,0,0,0,0
2014,0,249786,0,1,0,0,0,0,0,0,0
2009,7,235964,0,0,1,0,0,0,0,0,0
1990,11,263200,0,0,1,0,0,0,0,0,0
2012,15,201920,0,1,1,0,0,0,0,0,0
2011,0,142184,0,0,0,0,0,0,0,0,0
1975,0,201560,0,0,0,0,0,0,0,0,0
2005,23,260365,1,0,1,0,0,0,0,0,0
2000,5,92666,0,0,1,0,0,0,0,0,0
1999,1,344266,0,0,1,0,0,0,0,0,0
2007,7,254000,1,0,1,0,0,0,0,0,0
2018,0,181733,0,0,0,0,0,0,0,0,0
2006,0,239346,0,0,0,0,0,0,0,0,0
2009,64,189200,0,0,1,0,0,0,0,0,0
2002,1,181226,0,0,1,0,0,0,0,0,0
2015,4,277524,0,0,1,0,0,0,0,0,0
1980,34,195386,0,0,1,0,0,0,0,0,0
1976,0,241373,0,0,0,0,0,1,0,0,0
2006,0,229146,0,1,0,0,0,0,0,0,0
1950,28,173336,0,0,1,0,0,0,0,0,0
2009,0,24500,0,0,0,0,0,0,0,0,0
2005,32,195106,0,1,1,0,0,0,0,1,0
2000,0,94798,0,0,0,0,0,0,0,0,0
2006,24,189266,0,0,1,0,0,0,0,0,0
2007,20,276133,0,1,1,0,0,0,0,1,0
2019,20,253986,0,1,1,0,0,0,0,0,0
2003,0,238066,0,0,0,0,0,0,0,0,0
2002,0,184533,0,0,0,0,0,0,0,0,0
2020,1,286053,0,0,1,0,0,0,0,0,0
2005,5,653965,0,0,1,1,0,0,0,0,0
2023,16,263666,0,0,1,0,0,0,0,0,0
1988,10,234800,0,0,1,0,0,0,0,0,0
1981,2,167280,0,0,1,0,1,0,0,0,0
1994,16,247466,0,1,1,0,0,0,0,0,0
2024,5,210905,0,1,1,0,0,0,0,0,0
2021,1,217546,0,1,1,0,0,0,0,0,0
1968,10,389200,0,0,1,0,0,1,0,0,0
2008,0,274133,0,0,0,0,0,0,0,0,0
1992,0,201012,0,0,0,0,0,0,1,0,0
2009,0,295640,0,0,0,0,0,0,0,0,0
2007,20,172853,0,0,1,0,0,0,0,0,0
1999,0,182826,0,1,0,0,0,0,1,0,0
1993,14,355320,0,1,1,0,0,0,0,0,0
2003,60,296173,0,1,1,0,0,0,0,0,0
1980,10,235665,0,0,1,1,0,0,0,0,0
1958,31,153293,0,0,1,0,0,0,0,0,0
1980,32,112933,0,1,1,0,0,0,0,0,0
2007,1,431973,0,0,1,0,0,0,0,0,0
2006,4,235173,0,0,1,0,0,0,1,0,0
2005,0,248200,0,0,0,0,0,0,0,0,0
1997,2,340800,0,0,1,0,0,0,1,0,0
2010,22,192346,0,0,1,0,0,0,0,0,0
1968,26,278373,0,1,1,0,0,0,0,0,0
2006,19,208613,0,1,1,0,0,0,0,0,0
1984,1,320173,0,1,1,0,0,0,1,0,0
1993,79,281160,0,1,1,0,0,0,0,0,0
2006,18,455813,0,0,1,0,0,0,0,0,0
2024,5,199372,0,1,1,0,0,0,0,0,0
2022,10,217093,0,1,1,0,0,0,0,0,0
1991,5,78626,0,0,1,0,0,0,0,0,0
2009,4,205617,1,0,1,0,0,0,0,0,0
2006,0,216800,0,0,0,0,0,0,0,0,0
1993,10,198773,0,0,1,0,0,0,0,0,0
1978,0,356373,0,0,0,0,0,0,0,0,0
1967,21,195026,0,1,1,0,0,0,0,0,0
2008,0,185720,0,0,1,0,0,0,0,0,0
1969,19,241788,0,0,1,0,0,0,0,0,0
2003,2,215706,0,0,1,0,0,0,0,0,0
2010,0,335096,0,0,0,0,0,0,0,0,0
1981,3,235173,0,0,1,1,0,0,0,0,0
2002,8,251867,0,0,1,0,0,0,1,0,0
1996,0,318840,0,1,0,0,0,0,0,0,0
2003,0,236146,0,0,0,0,0,0,0,0,0
2006,0,203640,0,0,0,0,0,0,0,0,0
2020,0,132343,0,0,0,0,0,0,0,0,0
2010,0,275026,1,0,0,0,0,0,0,0,0
2004,21,249666,0,0,1,0,0,0,0,0,0
1973,37,319373,0,1,1,0,0,0,0,0,0
2008,0,273280,0,0,0,0,0,0,0,1,0
2001,29,282866,0,1,1,0,0,0,0,0,0
2004,0,234746,0,0,0,0,0,0,0,0,0
2009,13,166320,0,1,1,0,0,0,0,0,0
1994,54,310533,0,1,1,0,0,0,0,0,0
1992,18,229666,0,0,1,0,0,0,0,0,0
1958,6,134200,0,0,1,0,0,0,1,0,0
2021,0,203702,0,0,0,1,0,0,0,0,0
1968,10,292133,0,1,1,0,0,0,1,0,0
1998,5,332602,0,0,1,0,0,0,0,0,0
2001,56,254106,1,1,1,0,0,0,0,0,0
1997,0,170626,0,0,0,0,0,0,0,0,0
1994,10,262520,0,0,1,0,0,0,0,0,0
2005,0,170240,0,1,0,0,0,0,0,0,0
2009,0,231586,0,0,0,0,0,1,0,0,0
1998,0,313200,1,0,0,0,0,0,0,0,0
2003,0,173653,0,0,0,0,0,0,1,0,0
1997,11,298773,0,0,1,0,0,0,0,0,0
2001,7,297760,0,0,1,0,0,0,0,0,0
2006,0,230413,0,0,0,0,0,0,0,0,0
2010,0,30014,0,0,0,0,0,0,0,0,0
2009,16,228360,0,0,1,0,0,0,0,0,0
2007,17,338040,1,0,1,0,0,0,0,0,0
2008,8,90146,1,0,1,0,0,0,0,0,0
2010,18,267933,0,0,1,1,0,0,0,0,0
2010,0,281946,1,0,0,0,0,0,0,0,0
2007,17,258160,0,0,1,0,0,0,0,0,0
2009,4,325938,0,0,1,0,0,0,0,0,0
2008,3,272133,0,0,1,0,0,0,0,0,0
2001,0,230720,0,0,0,0,0,0,0,0,0
1999,15,208720,0,0,1,0,0,0,0,0,0
1994,26,225400,0,0,1,0,0,0,0,0,0
2001,0,126000,0,0,0,1,0,0,1,0,0
1997,8,131106,0,0,1,0,0,0,0,0,0
2004,27,274920,0,0,1,0,0,0,1,0,0
2001,2,171360,0,0,1,0,0,0,0,0,0
1981,45,219533,0,1,1,0,0,0,0,0,0
1995,2,117626,0,0,1,0,0,0,0,0,0
1968,13,118000,0,0,1,0,0,0,0,0,0
2006,50,195293,0,0,1,0,0,0,0,0,0
1988,4,237000,0,0,1,0,0,0,0,0,0
2002,0,236906,0,0,0,0,0,0,0,0,0
2000,0,198893,0,0,0,1,0,0,0,0,0
1959,1,150666,0,0,1,0,0,0,0,0,0
2007,0,202626,0,0,0,0,0,0,0,1,0
2012,0,320146,0,0,0,0,0,0,0,0,0
2019,0,139258,0,0,0,0,0,0,0,0,0
2024,18,120143,0,1,1,0,0,0,0,1,0
1990,16,904826,0,0,1,0,0,1,0,0,0
2001,22,351386,0,0,1,0,0,0,0,0,0
2000,0,235133,0,1,0,0,0,0,0,0,0
2006,0,247533,0,0,0,0,0,0,0,0,0
2000,0,154115,0,0,0,0,0,0,0,0,0
1986,0,318160,0,0,0,0,0,0,0,0,0
2008,0,395993,0,0,0,0,0,0,0,0,0
2003,0,445557,0,0,0,0,0,0,0,0,0
2009,2,338436,0,0,1,0,0,0,0,0,0
2004,22,307373,0,1,1,0,0,0,0,0,0
2007,2,174253,1,0,1,0,0,0,0,0,0
2016,0,143746,0,0,0,0,0,0,0,0,0
1983,10,255706,0,0,1,1,0,0,0,0,0
1997,59,237733,1,1,1,0,0,0,0,1,0
2006,0,358786,0,0,0,0,0,0,0,0,0
2010,13,247413,0,0,1,0,0,0,0,0,0
2010,14,382160,0,0,1,0,0,0,0,0,0
1999,1,320866,0,0,1,1,0,0,0,0,0
2006,0,273733,0,0,0,0,0,0,0,0,0
2004,3,182053,0,0,1,0,0,0,0,0,0
1990,46,246106,0,0,1,0,0,0,0,0,0
2005,0,240226,1,0,0,0,0,0,0,0,0
2005,1,357506,0,1,1,0,0,0,1,0,0
2017,0,152040,0,0,0,0,0,0,0,0,0
2007,13,435866,0,0,1,0,0,0,0,0,0
2015,1,385265,0,0,1,0,0,0,0,0,0
2003,0,204093,0,0,0,0,0,0,0,0,0
2008,4,205813,0,0,1,0,0,0,0,0,0
2002,0,364493,0,0,0,0,0,0,0,0,0
1971,37,201040,0,1,1,0,0,0,0,0,0
2002,18,202240,0,0,1,0,0,0,0,0,0
2008,1,564293,0,0,1,0,0,0,0,0,0
2018,0,168133,0,0,0,0,0,0,0,0,0
1996,39,225960,0,0,1,1,0,0,0,0,0
1980,4,113826,0,0,1,1,0,0,0,0,0
1992,23,236666,0,0,1,0,0,0,0,0,0
2000,18,448560,0,0,1,0,0,0,0,0,0
2007,4,225106,0,0,1,0,0,0,0,0,0
1999,12,235106,0,1,1,0,0,0,0,0,0
1987,0,147000,0,0,1,0,0,0,0,0,0
2017,0,171920,0,0,0,0,0,0,0,0,0
2003,35,189533,0,1,1,0,0,0,0,0,0
2001,4,227826,0,0,1,0,0,0,0,0,0
2004,1,259838,0,0,1,0,0,0,0,0,0
2008,30,207066,0,0,1,0,0,0,0,0,0
2009,2,153346,0,1,1,0,0,0,0,0,0
1994,32,91373,0,1,1,0,0,0,0,0,0
2009,4,217760,0,0,1,0,0,0,0,0,0
2002,20,289920,0,0,1,1,0,0,0,0,0
2008,10,161880,0,0,1,0,0,0,0,0,0
2009,4,295137,0,1,1,0,0,0,0,0,0
2007,2,198226,0,0,1,0,0,0,0,0,0
2024,26,228817,0,1,1,0,0,0,0,0,0
2003,42,223173,0,1,1,0,0,0,0,0,0
2006,32,145960,0,0,1,0,0,0,0,0,0
1994,69,217466,0,0,1,0,0,0,0,0,0
1997,1,319266,0,0,1,0,0,0,0,0,0
1997,0,345160,0,0,0,0,0,0,0,0,0
2006,1,214440,0,0,1,0,0,0,0,1,0
1994,32,469600,0,1,1,0,0,0,0,0,0
1972,1,158800,0,1,1,0,0,0,1,0,0
1967,1,193306,0,0,1,0,0,0,0,0,0
2024,0,159336,0,0,0,0,0,0,1,0,0
1997,33,218693,0,0,1,1,0,0,0,0,0
2009,40,269640,0,0,1,0,1,0,0,0,0
2005,63,206920,0,1,1,0,0,0,0,0,0
2002,52,257506,0,1,1,0,0,0,0,0,0
2004,0,313667,0,0,0,0,0,1,0,0,0
