spotify_title,spotify_artist,release_date,popularity,duration_ms,explicit,is_rock,is_pop,is_jazz,is_electronic,is_classical,is_blues,is_indie,is_hot,cluster
When We All Get To Heaven / We'll Understand It Better By And By / When The Roll Is Called Up Yonder,Andy Griffith,1996,17,208493,0,0,1,0,0,0,0,0,0,4
Girls Girls,Ganglords,1995,0,235560,0,0,0,0,0,0,0,0,0,4
Judge Boushay Blues,Furry Lewis,2024,2,225372,0,0,1,0,0,0,1,0,0,7
Auf der Mundharmonika,Marlene Dietrich,1991,10,159306,0,0,1,0,0,0,0,0,0,4
Wiggle,Willie Clayton,2006,21,287093,0,0,1,0,0,0,1,0,0,7
Sending A Message,Colin James,2003,2,233706,0,1,1,0,0,0,1,0,0,7
Weight of the World,Dropline,2002,0,226400,0,0,1,0,0,0,0,0,0,0
Sabotage,Cancer Bats,2010,15,178706,1,0,1,0,0,0,0,0,0,3
Escuchame,Carlos Ponce,1999,48,195066,0,0,1,0,0,0,0,0,0,0
Something's Missing,John Mayer,2003,43,304440,0,0,1,0,0,0,0,0,0,4
Dornröschen war ein schönes Kind - Karaoke,Frederik,2009,0,164146,0,0,0,0,0,0,0,0,0,4
666 - Live,Ziggy Marley,2023,4,340121,0,0,1,0,0,0,0,0,0,4
Time After Time,Ann Hampton Callaway,1997,3,314026,0,0,1,1,0,0,0,0,0,5
Where Were You Last Night,Pee Wee King,1995,0,166466,0,0,0,0,0,0,0,0,0,4
Cicada,Silverchair,1995,30,310441,0,1,1,0,0,0,0,0,0,2
Searching For Home,Skrape,2003,0,198826,0,0,0,0,0,0,0,0,0,4
Bolero Militar,Bersuit Vergarabat,1996,15,208586,0,1,1,0,0,0,0,0,0,2
"Reg´ mich nicht auf, Johanna",Rudolf Nelson,2006,0,207693,0,0,0,0,0,0,0,0,0,4
Empire Falls,Primordial,2007,29,483120,0,0,1,0,0,0,0,0,0,4
LA River - Acoustic,Rancid,2009,16,163293,0,0,1,0,0,0,0,0,0,4
É Sempre Assim,Flávio José,2001,22,219293,0,0,1,0,0,0,0,0,0,4
Misty Mountains,Mando Diao,2007,12,144173,0,1,1,0,0,0,0,1,0,8
The End Of The Line,Metallica,2008,45,472360,0,1,1,0,0,0,0,0,0,2
No More Going Home,Rainer Bielfeldt,2024,0,239098,0,0,0,0,0,0,0,0,0,4
Right to Work,Chelsea,2007,16,185880,0,1,1,0,0,0,0,0,0,2
Princess Black (feat. Edi Fitzroy),Sizzla,1992,3,274181,0,0,1,0,0,0,0,0,0,4
Rice Dream Girl,Casiotone For The Painfully Alone,2002,4,108400,0,0,1,0,0,0,0,1,0,8
All I Ever Really Wanted,Donnie McClurkin,2003,24,198573,0,0,1,0,0,0,0,0,0,4
Caroline,Bill Douglas,1988,3,185666,0,0,1,0,0,0,0,0,0,4
The Door,Lenn Hammond,2006,2,216480,0,0,1,0,0,0,0,0,0,4
Don't Wanna Be Here,Cool For August,1997,14,214746,0,0,1,0,0,0,0,0,0,4
"Have Thine Own Way, Lord",Marty Robbins,1963,10,136133,0,0,1,0,0,0,0,0,0,4
Short on Ideas/One Last Cigarette,Less Than Jake,2008,3,257013,0,0,1,0,0,0,0,0,0,0
Stand,Pedro Aznar,1995,5,194613,0,1,1,0,0,0,0,0,0,2
Got It Twisted,Mobb Deep,2004,42,224626,1,0,1,0,0,0,0,0,0,3
Freeze,Pepper,2008,31,204586,0,1,1,0,0,0,0,0,0,2
Human Guinea Pig,Suicidal Tendencies,1987,21,125933,0,1,1,0,0,0,0,0,0,2
J'veux du cuir,Alain Souchon,1985,31,199466,0,1,1,0,0,0,0,0,0,2
Alli Mia Fora,Peggy Zina,2007,2,217776,0,0,1,0,0,0,0,0,0,0
Lydia (Piano Version),F.I.R.,2020,0,206573,0,0,1,0,0,0,0,0,0,0
Future Prospects,Nic Endo,1998,0,388013,0,0,0,0,0,0,0,0,0,4
Skinhead on the MBTA,Dropkick Murphys,1998,26,229200,1,1,1,0,0,0,0,0,0,3
Loud And Clear,Elephant Man,1900,4,128840,0,0,1,0,0,0,0,0,0,4
Naked - When I Take Off All My Clothes,Jennifer Brown,1998,1,239066,0,0,1,0,0,0,0,0,0,4
Awesome God,Bill & Gloria Gaither,2005,23,181106,0,0,1,0,0,0,0,0,0,4
Above Lucium,Dååth,2007,10,248826,0,0,1,0,0,0,0,0,0,4
Le temps des cerises,Jean Lumière,2014,0,173741,0,0,0,0,0,0,0,0,0,4
Bladecrash Electrocution,Pumpkin Buzzard,2010,0,193375,0,0,0,0,0,0,0,0,0,4
El Aranero,Los Hispanos,2010,0,244244,0,0,1,0,0,0,0,0,0,0
Play That Beat - Lo-Fidelity All Stars Remix,X-Ecutioners,2002,6,261333,0,0,1,0,0,0,0,0,0,4
Marilyn,Juice Leskinen,1973,34,158866,0,1,1,0,0,0,0,0,0,2
Through The Wire,Kanye West,2004,73,221226,1,0,1,0,0,0,0,0,0,3
Can't Break This Man - Edited,Borialis,2004,10,294640,0,1,1,0,0,0,0,0,0,2
She's My Marijuana,The Katies,1999,1,216306,0,0,1,0,0,0,0,1,0,8
The Ambush,Open Hand,2005,7,137026,0,0,1,0,0,0,0,0,0,4
Una na na,OV7,2002,11,239666,0,0,1,0,0,0,0,0,0,0
Down on the Farm,Little Feat,1979,34,261000,0,1,1,0,0,0,1,0,0,7
Give Your Love To Me,Cornell Campbell,1983,1,212040,0,1,1,0,0,0,0,0,0,2
So What!,Tesla,2008,10,219706,1,1,1,0,0,0,0,1,0,8
Who Are You?,The Kitchen,2000,0,213120,0,0,0,0,0,0,0,0,0,4
Tides Of Time,Donna The Buffalo,2001,12,282070,0,0,1,0,0,0,0,0,0,4
There Are Things I Think You Should Know,Statues,2005,0,155626,0,0,0,0,0,0,0,0,0,4
The One I Got,Jonny Lang,2003,16,206426,0,1,1,0,0,0,1,0,0,7
Two Track Dub - Dub / Instrumental Reggae Music,Mikey Dread,1981,2,373253,0,0,1,0,0,0,0,0,0,4
Distancia,Alberto Cortez,1970,26,249386,0,0,1,0,0,0,0,0,0,0
Naked in the Rain,Red Hot Chili Peppers,1991,43,265560,0,1,1,0,0,0,0,0,0,2
Triesteitaliana,Novembre,2007,10,295240,0,0,1,0,0,0,0,0,0,4
Kleina Wixa,Äi-Tiem,1993,3,200426,1,0,1,0,0,0,0,0,0,3
Thug Queen,X-Raided,2009,0,242746,1,0,0,0,0,0,0,0,0,3
Papel Quemado,Conjunto Mar Azul,2024,4,250492,0,0,1,0,0,0,0,0,0,4
Rock the Spot,Blackalicious,1999,18,260333,0,0,1,0,0,0,0,0,0,4
Big Train,Conway Twitty,2023,3,188200,0,1,1,0,0,0,0,0,0,0
Swing Swang,Naughty By Nature,2002,18,246266,1,0,1,0,0,0,0,0,0,3
C'est dimanche,Aurélien Merle,2005,0,281200,0,0,0,0,0,0,0,0,0,4
Use Me - '97 Remix,Far Too Jones,1997,0,251706,0,0,0,0,0,0,0,0,0,4
Gib deinem Herzen ein Zeichen - Classic Mix,Jenney,2001,0,279600,0,0,0,0,0,0,0,0,0,4
The Prayer - Feat. T.O. & Timberly K. Simmons,Agency 1.9.9.4,2005,0,230320,0,0,0,0,0,0,0,0,0,4
Chinoiserie - Live,Lincoln Center Jazz Orchestra,1999,9,304840,0,0,1,0,0,0,0,0,0,4
In De Dance Again,Mighty Diamonds,1993,0,213093,0,1,0,0,0,0,0,0,0,2
So. Central Rain,R.E.M.,1984,36,196040,0,1,1,0,0,0,0,1,0,8
The Candle,King Diamond,1986,33,400426,0,1,1,0,0,0,0,0,0,2
I'm in Korea,J.B. Lenoir,2023,1,182648,0,0,1,0,0,0,1,0,0,7
Perfect Tree,Ray Boltz,2006,6,245626,0,0,1,0,0,0,0,0,0,4
El Corcovado (The Wood-Quail),Los Gaiteros de San Jacinto,2006,8,234533,0,1,1,0,0,0,0,0,0,2
Living Underground,Atomic Rooster,2015,0,218306,0,1,0,0,0,0,1,0,0,7
Aquel Mundo De Amor,Pablo Montero,1999,1,163293,0,0,1,0,0,0,0,0,0,0
Don't Stop The Music,Rihanna,2008,80,267080,0,0,1,0,0,0,0,0,0,0
"Destination Eschaton - ""Beatmasters 7""""""",The Shamen,2017,9,235800,0,1,1,0,0,0,0,0,0,0
Careful In Career,Simple Minds,1981,14,308906,0,1,1,0,0,0,0,0,0,0
De pie,Fuzz,2007,0,223386,0,0,0,0,0,0,0,0,0,4
All That You Need,The Brooklyn Tabernacle Choir,1987,1,263783,0,0,1,0,0,0,0,0,0,4
Abnormal,Bumblefoot,2008,5,169880,1,0,1,0,0,0,0,0,0,3
Broadway Star,Barrabas,2008,1,241626,0,0,1,0,0,0,0,0,0,4
Gimme Gimme Song,Mickey & The Students,2009,0,914173,0,0,0,0,0,0,0,0,0,4
You Need Hands,Sex Pistols,1979,18,169720,0,1,1,0,0,0,0,0,0,2
"Pelléas et Mélisande, Op. 80: Sicilienne - Arranged for guitar by Steve Erquiaga",Gabriel Fauré,2004,3,225346,0,0,1,0,0,1,0,0,0,6
Innocence,Avril Lavigne,2007,54,232200,0,0,1,0,0,0,0,0,0,0
Hope I'll Join That Band,Birmingham Jubilee Singers,1995,0,172878,0,0,0,0,0,0,0,0,0,4
Heal (The Separation) - H.E.L.P Breakbeat Mix,The Shamen,1996,0,249160,0,1,1,0,0,0,0,0,0,0
Redwing,Hem,2004,14,254786,0,0,1,0,0,0,0,0,0,4
Severed,Chimaira,2001,24,196800,1,0,1,0,0,0,0,0,0,3
Conscience Ah Heng Dem (interlude),Capleton,2000,0,29426,0,1,0,0,0,0,0,0,0,2
Worrying over You,Jackie Edwards,2012,1,207240,0,1,1,0,0,0,0,0,0,2
Nur eine Nacht mit Dir,Lara,2009,0,212453,0,0,0,0,0,0,0,0,0,4
Never Be Ready,Mat Kearney,2009,17,215733,0,0,1,0,0,0,0,0,0,0
Coquí,Conjunto Clásico,2006,0,246000,0,0,0,0,0,0,0,0,0,4
If I Know You,The Presets,2008,22,267373,0,0,1,0,0,0,0,1,0,8
Ouverture,Georges Delerue,2001,14,113773,0,0,1,0,0,0,0,0,0,4
Money Make The World Go Around,G-Unit,2008,23,254040,1,0,1,0,0,0,0,0,0,3
Smoke Screen,Lily Holbrook,2008,0,245120,0,0,0,0,0,0,0,0,0,4
Unlove Me,Julie Roberts,2004,28,192493,0,0,1,0,0,0,0,0,0,4
Nonfiction,The Black Crowes,1994,25,256213,0,1,1,0,0,0,1,0,0,7
Be Healthy,Dead Prez,2000,37,154160,1,0,1,0,0,0,0,0,0,3
Close To Me (feat. Krisirie & Gabzy),melvitto,2019,60,170486,0,0,1,0,0,0,0,0,0,0
Mas Que Nada,Sérgio Mendes,2006,62,262840,0,0,1,1,0,0,0,0,0,5
Maputo,Tabu Ley Rochereau,1991,0,457943,0,0,1,0,0,0,0,0,0,0
Shut Your Eyes,Snow Patrol,2006,52,197133,0,1,1,0,0,0,0,0,0,0
Raketen,Hubert Kah,2014,0,249786,0,1,0,0,0,0,0,0,0,2
Apertura In Jazz,Piero Umiliani,2009,7,235964,0,0,1,0,0,0,0,0,0,4
Free,The Winans,1990,11,263200,0,0,1,0,0,0,0,0,0,4
Jealousy,Paulette Tajah,2012,15,201920,0,1,1,0,0,0,0,0,0,2
Roll Back The Rug,The Ionics,2011,0,142184,0,0,0,0,0,0,0,0,0,4
Money Honey,Top Of The Poppers,1975,0,201560,0,0,0,0,0,0,0,0,0,4
Pacific Coast Remix,DJ Quik Featuring Ludacris,2005,23,260365,1,0,1,0,0,0,0,0,0,3
Away In A Manger,Lara & Reyes,2000,5,92666,0,0,1,0,0,0,0,0,0,4
People of Cloud Nine,UMAN,1999,1,344266,0,0,1,0,0,0,0,0,0,4
Mas P**',George Lopez,2007,7,254000,1,0,1,0,0,0,0,0,0,3
Complainin': it's Human Nature to Complain,Sophie Tucker,2018,0,181733,0,0,0,0,0,0,0,0,0,4
The Epi-Pen,Alexandre Desplat,2006,0,239346,0,0,0,0,0,0,0,0,0,4
Loba,Shakira,2009,64,189200,0,0,1,0,0,0,0,0,0,0
My Heart Went That-a-Way,Roy Rogers,2002,1,181226,0,0,1,0,0,0,0,0,0,4
傷追人 (feat. 任賢齊),Miriam Yeung,2015,4,277524,0,0,1,0,0,0,0,0,0,0
"Baat Ban Jaye - From ""Qurbani""",Biddu,1980,34,195386,0,0,1,0,0,0,0,0,0,4
"Bach, JS: Prelude and Fugue in C Major, BWV 545: Fugue",Johann Sebastian Bach,1976,0,241373,0,0,0,0,0,1,0,0,0,6
The Love We Had Version,Jimmy Riley,2006,0,229146,0,1,0,0,0,0,0,0,0,2
Uncle Interlude,John Brown,2009,0,24500,0,0,0,0,0,0,0,0,0,4
Vortex,Elliot Goldenthal,2000,0,94798,0,0,0,0,0,0,0,0,0,4
Left to Starve - remastered 2007,Eyehategod,2006,24,189266,0,0,1,0,0,0,0,0,0,4
Stairs to the Attic,The Antlers,2007,20,276133,0,1,1,0,0,0,0,1,0,8
If Ever,Foo Fighters,2019,20,253986,0,1,1,0,0,0,0,0,0,2
Lekeitio,Mal De Ojo,2003,0,238066,0,0,0,0,0,0,0,0,0,4
Triumph / Timour The Tartar / The Left Handed Fiddler / Speed The Plough / De'il Among The Tailors,James Scott Skinner,2002,0,184533,0,0,0,0,0,0,0,0,0,4
Untitled Piece for Piano & Viola,The Last Dinosaur,2020,1,286053,0,0,1,0,0,0,0,0,0,4
Guidum - Live,Abraham Laboriel,2005,5,653965,0,0,1,1,0,0,0,0,0,5
The Dynamo of Volition (From an Up All Night Session) - 2023 Remaster,Jason Mraz,2023,16,263666,0,0,1,0,0,0,0,0,0,0
Hole In The Pumpkin,iNi Kamoze,1988,10,234800,0,0,1,0,0,0,0,0,0,4
Gold und Silber,Pyrolator,1981,2,167280,0,0,1,0,1,0,0,0,0,1
The One I've Been Waiting For,Out Of The Grey,1994,16,247466,0,1,1,0,0,0,0,0,0,2
All Kind of People,Sugar Minott,2024,5,210905,0,1,1,0,0,0,0,0,0,2
Between Me & You Kid,Mudhoney,2021,1,217546,0,1,1,0,0,0,0,0,0,2
"Samson et Dalila, Op. 47, R. 288 / Act II: ""Mon coeur s'ouvre à ta voix""",Camille Saint-Saëns,1968,10,389200,0,0,1,0,0,1,0,0,0,6
There Alone Go I,Moss,2008,0,274133,0,0,0,0,0,0,0,0,0,4
Put You Back In The Jail,Blind Boy Fuller,1992,0,201012,0,0,0,0,0,0,1,0,0,7
Secrets - Alternative Mix,Sunscreem,2009,0,295640,0,0,0,0,0,0,0,0,0,4
Autumn Leaves,Keely Smith,2007,20,172853,0,0,1,0,0,0,0,0,0,4
No Consolation,Bob Margolin,1999,0,182826,0,1,0,0,0,0,1,0,0,7
Verde Bosque,Luis Alberto Spinetta,1993,14,355320,0,1,1,0,0,0,0,0,0,2
Stockholm Syndrome,Muse,2003,60,296173,0,1,1,0,0,0,0,0,0,2
Energia,Sivuca,1980,10,235665,0,0,1,1,0,0,0,0,0,5
Scotch And Soda,The Kingston Trio,1958,31,153293,0,0,1,0,0,0,0,0,0,4
Jealous Again,Black Flag,1980,32,112933,0,1,1,0,0,0,0,0,0,2
À mon avis,Les Bantous De La Capitale,2007,1,431973,0,0,1,0,0,0,0,0,0,4
Maria De Santiago,Jeremy Spencer,2006,4,235173,0,0,1,0,0,0,1,0,0,7
Faith Healer - Digital Single,The Gone Jackals,2005,0,248200,0,0,0,0,0,0,0,0,0,4
She's Little And She's Low,"Robert Lockwood, Jr.",1997,2,340800,0,0,1,0,0,0,1,0,0,7
The Girl from Ipanema,Paula Santoro,2010,22,192346,0,0,1,0,0,0,0,0,0,0
I Heard Her Call My Name,The Velvet Underground,1968,26,278373,0,1,1,0,0,0,0,0,0,2
Alma De B-Boy,El Gran Silencio,2006,19,208613,0,1,1,0,0,0,0,0,0,0
Tell Me Partner,Mike Bloomfield,1984,1,320173,0,1,1,0,0,0,1,0,0,7
Heart-Shaped Box,Nirvana,1993,79,281160,0,1,1,0,0,0,0,0,0,2
Spaced Invader - Original Mix,Hatiras,2006,18,455813,0,0,1,0,0,0,0,0,0,4
Now We Know,Sugar Minott,2024,5,199372,0,1,1,0,0,0,0,0,0,2
Cnn War Theme,Monster Magnet,2022,10,217093,0,1,1,0,0,0,0,0,0,2
Tien An Man Dream Again,fIREHOSE,1991,5,78626,0,0,1,0,0,0,0,0,0,4
Ma garconniere,Francky Vincent,2009,4,205617,1,0,1,0,0,0,0,0,0,3
Girls Make My Hair Loose,Unison,2006,0,216800,0,0,0,0,0,0,0,0,0,4
Down at the Old Corral,Randy Travis,1993,10,198773,0,0,1,0,0,0,0,0,0,4
Nasty Little Lonely,Alternative TV,1978,0,356373,0,0,0,0,0,0,0,0,0,4
Long Summer Days,The Moody Blues,1967,21,195026,0,1,1,0,0,0,0,0,0,2
Heart Of Dixie,Tommy Overstreet,2008,0,185720,0,0,1,0,0,0,0,0,0,0
Coven in Charing Cross,Coven,1969,19,241788,0,0,1,0,0,0,0,0,0,4
Winter Wonderland,Frankie Randall,2003,2,215706,0,0,1,0,0,0,0,0,0,4
Obsidian Sunrise - Jungle Remix,KZSS,2010,0,335096,0,0,0,0,0,0,0,0,0,4
Luna De Miel En Guama - Instrumental,Arturo Sandoval,1981,3,235173,0,0,1,1,0,0,0,0,0,5
Junco Partner,Professor Longhair,2002,8,251867,0,0,1,0,0,0,1,0,0,7
You Are the One,J.C. Lodge,1996,0,318840,0,1,0,0,0,0,0,0,0,2
To Sinnefo,Stelios Dionisiou,2003,0,236146,0,0,0,0,0,0,0,0,0,4
Sentimental Journey,Barbara Lusch,2006,0,203640,0,0,0,0,0,0,0,0,0,4
Someday You Will Know,John Wesley Ryles,2020,0,132343,0,0,0,0,0,0,0,0,0,4
Put Some $ On It,Messy Marv,2010,0,275026,1,0,0,0,0,0,0,0,0,3
Spotlight,Future Leaders of the World,2004,21,249666,0,0,1,0,0,0,0,0,0,4
Baby's On Fire - Remastered 2004,Brian Eno,1973,37,319373,0,1,1,0,0,0,0,0,0,0
Ogni Silenzio,Petrol,2008,0,273280,0,0,0,0,0,0,0,1,0,8
Breathless,Lifer,2001,29,282866,0,1,1,0,0,0,0,0,0,2
Mill Creek,Darden Smith,2004,0,234746,0,0,0,0,0,0,0,0,0,4
The Money Will Roll Right In,Mudhoney,2009,13,166320,0,1,1,0,0,0,0,0,0,2
What It Takes,Aerosmith,1994,54,310533,0,1,1,0,0,0,0,0,0,2
Oh It's You,Super Cat,1992,18,229666,0,0,1,0,0,0,0,0,0,4
Tell Me Who,Big Maybelle,1958,6,134200,0,0,1,0,0,0,1,0,0,7
Federico,Mongo Santamaria,2021,0,203702,0,0,0,1,0,0,0,0,0,5
Last Hope's Gone - 1997 Remaster,The Paul Butterfield Blues Band,1968,10,292133,0,1,1,0,0,0,1,0,0,7
Feel in the House - Extended Mix,The Tamperer,1998,5,332602,0,0,1,0,0,0,0,0,0,4
Everything Ends,Slipknot,2001,56,254106,1,1,1,0,0,0,0,0,0,3
"Dis, oh dis - Remasterisé en 2013",Line Renaud,1997,0,170626,0,0,0,0,0,0,0,0,0,4
Nanea Kou Maka I Ka Le'ale'a,Ray Kane,1994,10,262520,0,0,1,0,0,0,0,0,0,4
Going Home,Crazy Horse,2005,0,170240,0,1,0,0,0,0,0,0,0,2
"Handel: Rinaldo, HWV 7, Act 3: ""Or la tromba in suon festante"" (Rinaldo)",George Frideric Handel,2009,0,231586,0,0,0,0,0,1,0,0,0,6
Filumena Fabulosa,Marga Gomez,1998,0,313200,1,0,0,0,0,0,0,0,0,3
Devil in the Wood Pile - Remastered 2002,Noah Lewis,2003,0,173653,0,0,0,0,0,0,1,0,0,7
Independent Girl (feat. Malki Singh),Apache Indian,1997,11,298773,0,0,1,0,0,0,0,0,0,4
Mythodea - Music for the NASA Mission: 2001 Mars Odyssey: Movement 7 - Voice,Vangelis,2001,7,297760,0,0,1,0,0,0,0,0,0,4
Those Were the Days,John Berry,2006,0,230413,0,0,0,0,0,0,0,0,0,4
Torero - Sonnerie,Blingtones,2010,0,30014,0,0,0,0,0,0,0,0,0,4
LEAVE!,V V Brown,2009,16,228360,0,0,1,0,0,0,0,0,0,0
You Are Allowed 20 Birthday Parties,Patton Oswalt,2007,17,338040,1,0,1,0,0,0,0,0,0,3
Elbow Macaroni,Tech N9ne,2008,8,90146,1,0,1,0,0,0,0,0,0,3
Crazy Groove,Terje Lie,2010,18,267933,0,0,1,1,0,0,0,0,0,5
Liftoff,X-Raided,2010,0,281946,1,0,0,0,0,0,0,0,0,3
As the Sleeper Awakes,Soilwork,2007,17,258160,0,0,1,0,0,0,0,0,0,4
Baila Baila - Vent Remix,Deekline,2009,4,325938,0,0,1,0,0,0,0,0,0,4
Take Over,Parachute Band,2008,3,272133,0,0,1,0,0,0,0,0,0,4
Ich vermiss dich - Radio Mix,Jenney,2001,0,230720,0,0,0,0,0,0,0,0,0,4
Hablando a un cristal,Café Quijano,1999,15,208720,0,0,1,0,0,0,0,0,0,0
Into Hiding,Amorphis,1994,26,225400,0,0,1,0,0,0,0,0,0,4
Man Don't Cry,Jimmy Witherspoon,2001,0,126000,0,0,0,1,0,0,1,0,0,5
Don't Let Me Come Home a Stranger,Fernando Ortega,1997,8,131106,0,0,1,0,0,0,0,0,0,4
Kakou,Dobet Gnahoré,2004,27,274920,0,0,1,0,0,0,1,0,0,7
I Really Don't Want To Know,Les Paul & Mary Ford,2001,2,171360,0,0,1,0,0,0,0,0,0,4
Primary,The Cure,1981,45,219533,0,1,1,0,0,0,0,0,0,2
El tuli-tuli,Gran Coquivacoa,1995,2,117626,0,0,1,0,0,0,0,0,0,0
I Stayed Long Enough,Tammy Wynette,1968,13,118000,0,0,1,0,0,0,0,0,0,4
When You Wish Upon a Star,Cliff Edwards,2006,50,195293,0,0,1,0,0,0,0,0,0,4
Pray For Me,Scott Wesley Brown,1988,4,237000,0,0,1,0,0,0,0,0,0,4
Viola Lee,Jim Kweskin,2002,0,236906,0,0,0,0,0,0,0,0,0,4
Argument,Luciana Souza,2000,0,198893,0,0,0,1,0,0,0,0,0,5
Do Re Mi,Percy Faith & His Orchestra,1959,1,150666,0,0,1,0,0,0,0,0,0,4
Travel Writer - Version,California Oranges,2007,0,202626,0,0,0,0,0,0,0,1,0,8
Standing Outside of Heaven,Jimmy Wakely,2019,0,139258,0,0,0,0,0,0,0,0,0,4
Where Youth And Laughter Go [Demo],Broadcast,2024,18,120143,0,1,1,0,0,0,0,1,0,8
"Russian Easter Festival, Overture, Op. 36",Nikolai Rimsky-Korsakov,1990,16,904826,0,0,1,0,0,1,0,0,0,6
Dhol Vajda,Tigerstyle,2001,22,351386,0,0,1,0,0,0,0,0,0,4
Saddam,Gregory Isaacs,2000,0,235133,0,1,0,0,0,0,0,0,0,2
König und Königin,Paso Doble,2006,0,247533,0,0,0,0,0,0,0,0,0,4
You Can't Deep Freeze A Red Hot Mama,Sophie Tucker,2000,0,154115,0,0,0,0,0,0,0,0,0,4
You've Got a Chance,The Jackson Southernaires,1986,0,318160,0,0,0,0,0,0,0,0,0,4
Beats Are My Weapons,impulsonic,2008,0,395993,0,0,0,0,0,0,0,0,0,4
pH4 - Original Mix,Paul Glazby,2003,0,445557,0,0,0,0,0,0,0,0,0,4
Show Me - Splitloop Remix,Deekline,2009,2,338436,0,0,1,0,0,0,0,0,0,4
The Radio Saved My Life Tonight,Bon Jovi,2004,22,307373,0,1,1,0,0,0,0,0,0,2
Let It Burn,Krayzie Bone,2007,2,174253,1,0,1,0,0,0,0,0,0,3
Going Out West (For Jenny),Jesse Malin,2016,0,143746,0,0,0,0,0,0,0,0,0,4
I've Been Missin' You,Kenny G,1983,10,255706,0,0,1,1,0,0,0,0,0,5
Lotion,Deftones,1997,59,237733,1,1,1,0,0,0,0,1,0,8
Sweet Child O' Mine - Alternate Mix,Green and Yellow,2006,0,358786,0,0,0,0,0,0,0,0,0,4
The Hate Alphabet,Zeromancer,2010,13,247413,0,0,1,0,0,0,0,0,0,4
Reflections on the Highway,David Arkenstone,2010,14,382160,0,0,1,0,0,0,0,0,0,4
Children's Song No. 3,Renee Rosnes,1999,1,320866,0,0,1,1,0,0,0,0,0,5
Be & Flower,The Tall Grass,2006,0,273733,0,0,0,0,0,0,0,0,0,4
Pränatalabhärtung - Live,Django Asül,2004,3,182053,0,0,1,0,0,0,0,0,0,4
Someday,Mariah Carey,1990,46,246106,0,0,1,0,0,0,0,0,0,0
Do Or Die,Da'Unda'Dogg,2005,0,240226,1,0,0,0,0,0,0,0,0,3
Earrings On The Table,Walter Trout,2005,1,357506,0,1,1,0,0,0,1,0,0,7
Dirty Ol' Town,The Wicklows,2017,0,152040,0,0,0,0,0,0,0,0,0,4
Hey Jamalo,Bally Sagoo,2007,13,435866,0,0,1,0,0,0,0,0,0,4
Never After - Aly & Fila Remix,Abbott & Chambers,2015,1,385265,0,0,1,0,0,0,0,0,0,4
Night on William Street - Original,DJ Godfather,2003,0,204093,0,0,0,0,0,0,0,0,0,4
Epilogue,Arkona,2008,4,205813,0,0,1,0,0,0,0,0,0,4
Today (Fingertwister's Concrete Mix),Electrostatic,2002,0,364493,0,0,0,0,0,0,0,0,0,4
Be My Lover,Alice Cooper,1971,37,201040,0,1,1,0,0,0,0,0,0,2
Seed Will Grow (feat. Kymani Marley),Ms. Dynamite,2002,18,202240,0,0,1,0,0,0,0,0,0,4
Morning Rain Music by Jorge Alfano,Paul Overman,2008,1,564293,0,0,1,0,0,0,0,0,0,4
Sept coeurs - Remasterisé en 2013,Line Renaud,2018,0,168133,0,0,0,0,0,0,0,0,0,4
Watermelon Man,Poncho Sanchez,1996,39,225960,0,0,1,1,0,0,0,0,0,5
Bianca's Midnight Lullaby,Al Di Meola,1980,4,113826,0,0,1,1,0,0,0,0,0,5
Raining Revolution,Arrested Development,1992,23,236666,0,0,1,0,0,0,0,0,0,4
The Blackest Years,The Distillers,2000,18,448560,0,0,1,0,0,0,0,0,0,4
"Irene, o L'Assedio di Messina / Act 2: ""Se un mio desir... Cedi al duo!""",Giovanni Pacini,2007,4,225106,0,0,1,0,0,0,0,0,0,4
Noche De Ronda,Nelson Ned,1999,12,235106,0,1,1,0,0,0,0,0,0,0
La java bleue,Bézu,1987,0,147000,0,0,1,0,0,0,0,0,0,0
I Didn't Know,Benny Spellman,2017,0,171920,0,0,0,0,0,0,0,0,0,4
Find My Way,P.O.D.,2003,35,189533,0,1,1,0,0,0,0,0,0,2
Everywhere You Are - Dream Album Version,Michelle Tumes,2001,4,227826,0,0,1,0,0,0,0,0,0,4
Sounds So Good,Ashton Shepherd,2008,30,207066,0,0,1,0,0,0,0,0,0,4
High Horse,Daniel Johnston,2009,2,153346,0,1,1,0,0,0,0,0,0,0
Valentin Alsina,2 minutos,1994,32,91373,0,1,1,0,0,0,0,0,0,2
Missing You,Anthony Cruz,2009,4,217760,0,0,1,0,0,0,0,0,0,4
American Dreams,Charlie Haden,2002,20,289920,0,0,1,1,0,0,0,0,0,5
The Letters,Rachel Portman,2008,10,161880,0,0,1,0,0,0,0,0,0,4
Send A Prayer,The Elders,2009,4,295137,0,1,1,0,0,0,0,0,0,2
O Menino Desce O Morro,Walter Wanderley Trio,2007,2,198226,0,0,1,0,0,0,0,0,0,4
Accept Crime,Alexisonfire,2024,26,228817,0,1,1,0,0,0,0,0,0,2
Asesíname,Charly García,2003,42,223173,0,1,1,0,0,0,0,0,0,2
I'll Never Find Another You,Sonny James,2006,32,145960,0,0,1,0,0,0,0,0,0,4
Paradise,Sade,1994,69,217466,0,0,1,0,0,0,0,0,0,0
Mi Bomba,Kako,1997,1,319266,0,0,1,0,0,0,0,0,0,0
Lingan,ātman,1997,0,345160,0,0,0,0,0,0,0,0,0,4
Common tear,Novika,2006,1,214440,0,0,1,0,0,0,0,1,0,8
